# experiment P-79 (R-079)
# hypothesis: EPIC'S OWN ANSWER TO DEFORMING GEOMETRY WAS TO STOP CACHING. The Fortnite virtual-shadow-map write-up gives exactly one quantitative figure -- a light-loop optimisation from 1.56 ms to 1.08 ms -- and describes invalidation qualitatively: sun movement causes 'quite significant shadow page table changes frame to frame', animated deformation invalidates pages, and directional sun shadows were left uncached. FOR A WORLD WHERE THE GEOMETRY IS BEING DUG AWAY THAT IS THE RELEVANT PRECEDENT AND THE NUMBER IS MISSING FROM THE LITERATURE ENTIRELY. (C1) In game_dig with a cached shadow atlas, one brush stroke invalidates a page count proportional to the brush's PROJECTED area from the light, with a constant under 3 -- not to the brush volume and not to the scene. (C2) Invalidating only the pages the brush's light-space bounding volume touches produces a PIXEL- IDENTICAL shadow to a full re-render, on all eight reference fields. (C3) The saving is worth having: cached-with-invalidation beats uncached by at least 2x in shadow cost under a continuous dig at game_dig's throttled 12.5 strokes per second. SHARE: C3 moves the shadow rendering stage only.
# falsified by: C1 by a constant above 3, or by scene-proportional invalidation. C2 by any pixel difference, which would mean the conservative bound is wrong and localised invalidation is unsound. C3 by under 2x, which vindicates Epic's decision and closes the direction with a number they did not publish. VACUITY CONTROL: the light must be positioned so the brush casts a shadow into the visible frame, asserted by a non-zero changed-pixel count on the full-re-render arm.
# commit 02ffe13 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:52:03Z
field,light_direction,brush_volume_cells,brush_projected_area,pages_invalidated,invalidation_constant,changed_pixels_full,changed_pixels_localised,shadow_ms_cached,shadow_ms_uncached,stroke_rate_hz,c1_holds,c2_holds,c3_holds,arm,arm_index,brush_projected_area_pages,brush_radius_cells,brush_radius_world,buried_clearance_cells,cell_size_world,changed_pixels_outside_dilated_disc,changed_pixels_outside_sound_disc,changed_pixels_outside_tight_disc,cpu_mhz,excess_in_cell_diagonals,frame_covered_texels,invalidation_constant_sound,invalidation_constant_tight,light_dx,light_dy,light_dz,max_change_excess_cells,page_cells,page_texels,pages_fraction,pages_invalidated_sound,pages_invalidated_tight,pages_per_projected_area_cell,pages_per_volume_cell,pages_total,pixel_diff_localised_vs_full,pixel_diff_sound,ratio_per_stroke,ratio_per_stroke_sound,shadow_ms_full_pass,shadow_ms_localised_pass,shadow_ms_sound_pass,shadow_texels,sound_dilate_cells,texel_size_world,texels_per_cell,triangles_base,triangles_dug
csg_difference,low_45,2144.6606,201.0619,100,1.9894,11083,11083,7.69658,16.96190,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,0,0,390,4197.4,0.5558,78128,2.8648,1.6114,0.707107,-0.707107,0.000000,0.9626,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.2038,1.8450,1.35695,0.61573,0.73546,896,3.4641,0.007812,8,12020,12228
csg_difference,low_45,2144.6606,201.0619,36,2.8648,11083,11083,9.18895,16.96190,12.5,true,true,false,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,0,0,390,4197.4,0.5558,78128,2.8648,1.9894,0.707107,-0.707107,0.000000,0.9626,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,1.8459,1.8533,1.35695,0.73512,0.73219,896,3.4641,0.007812,8,12020,12228
csg_difference,low_45,2144.6606,201.0619,16,5.0930,11083,11083,13.37363,16.96190,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,0,0,390,4197.4,0.5558,78128,5.0930,2.8648,0.707107,-0.707107,0.000000,0.9626,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.2683,1.2683,1.35695,1.06989,1.06986,896,3.4641,0.007812,8,12020,12228
csg_difference,low_45,2144.6606,201.0619,9,11.4592,11083,11083,15.59365,16.96190,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,0,0,390,4197.4,0.5558,78128,11.4592,5.0930,0.707107,-0.707107,0.000000,0.9626,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0877,1.0888,1.35695,1.24749,1.24625,896,3.4641,0.007812,8,12020,12228
csg_difference,low_45,17157.2847,804.2477,324,1.6114,40108,40108,16.21977,18.70993,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,224,4197.4,0.2506,78128,1.9894,1.4374,0.707107,-0.707107,0.000000,0.4341,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.1535,1.1088,1.49679,1.29758,1.34990,896,3.4641,0.007812,8,12020,12396
csg_difference,low_45,17157.2847,804.2477,100,1.9894,40108,40108,16.97291,18.70993,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,224,4197.4,0.2506,78128,1.9894,1.6114,0.707107,-0.707107,0.000000,0.4341,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1023,1.1089,1.49679,1.35783,1.34975,896,3.4641,0.007812,8,12020,12396
csg_difference,low_45,17157.2847,804.2477,36,2.8648,40108,40108,17.61279,18.70993,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,224,4197.4,0.2506,78128,2.8648,1.9894,0.707107,-0.707107,0.000000,0.4341,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0623,1.0630,1.49679,1.40902,1.40804,896,3.4641,0.007812,8,12020,12396
csg_difference,low_45,17157.2847,804.2477,9,2.8648,40108,40108,17.58504,18.70993,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,224,4197.4,0.2506,78128,2.8648,2.8648,0.707107,-0.707107,0.000000,0.4341,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0640,1.0641,1.49679,1.40680,1.40668,896,3.4641,0.007812,8,12020,12396
csg_difference,oblique,33.5103,12.5664,16,5.0930,1204,1204,2.82729,20.43433,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,54,0,426,4197.4,0.8151,94265,11.4592,2.8648,0.597022,-0.696526,0.398015,1.4118,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,7.2275,5.3065,1.63475,0.22618,0.30806,896,3.4641,0.007812,8,12020,12036
csg_difference,oblique,33.5103,12.5664,4,5.0930,1204,1204,2.76227,20.43433,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,54,0,426,4197.4,0.8151,94265,20.3718,5.0930,0.597022,-0.696526,0.398015,1.4118,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,7.3976,3.5820,1.63475,0.22098,0.45638,896,3.4641,0.007812,8,12020,12036
csg_difference,oblique,33.5103,12.5664,4,20.3718,1204,1204,5.63242,20.43433,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,54,0,426,4197.4,0.8151,94265,20.3718,20.3718,0.597022,-0.696526,0.398015,1.4118,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.6280,3.6199,1.63475,0.45059,0.45160,896,3.4641,0.007812,8,12020,12036
csg_difference,oblique,33.5103,12.5664,1,20.3718,1204,1204,5.60119,20.43433,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,54,0,426,4197.4,0.8151,94265,20.3718,20.3718,0.597022,-0.696526,0.398015,1.4118,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.6482,3.6350,1.63475,0.44810,0.44972,896,3.4641,0.007812,8,12020,12036
csg_difference,oblique,2144.6606,201.0619,100,1.9894,11647,11647,9.22984,21.84846,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,26,0,772,4197.4,0.7455,94265,2.8648,1.6114,0.597022,-0.696526,0.398015,1.2913,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.3672,1.8746,1.74788,0.73839,0.93239,896,3.4641,0.007812,8,12020,12140
csg_difference,oblique,2144.6606,201.0619,36,2.8648,11647,11647,11.55936,21.84846,12.5,true,true,false,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,26,0,772,4197.4,0.7455,94265,2.8648,1.9894,0.597022,-0.696526,0.398015,1.2913,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,1.8901,1.8744,1.74788,0.92475,0.93250,896,3.4641,0.007812,8,12020,12140
csg_difference,oblique,2144.6606,201.0619,16,5.0930,11647,11647,15.89040,21.84846,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,26,0,772,4197.4,0.7455,94265,5.0930,2.8648,0.597022,-0.696526,0.398015,1.2913,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.3749,1.3771,1.74788,1.27123,1.26925,896,3.4641,0.007812,8,12020,12140
csg_difference,oblique,2144.6606,201.0619,9,11.4592,11647,11647,20.74207,21.84846,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,26,0,772,4197.4,0.7455,94265,11.4592,5.0930,0.597022,-0.696526,0.398015,1.2913,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0533,1.0553,1.74788,1.65937,1.65621,896,3.4641,0.007812,8,12020,12140
csg_difference,oblique,17157.2847,804.2477,324,1.6114,34964,34964,20.09058,23.89860,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,0,4197.4,-0.2997,94265,1.9894,1.4374,0.597022,-0.696526,0.398015,-0.5192,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.1895,1.0983,1.91189,1.60725,1.74075,896,3.4641,0.007812,8,12020,12128
csg_difference,oblique,17157.2847,804.2477,100,1.9894,34964,34964,21.70332,23.89860,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,0,4197.4,-0.2997,94265,1.9894,1.6114,0.597022,-0.696526,0.398015,-0.5192,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1011,1.1018,1.91189,1.73627,1.73520,896,3.4641,0.007812,8,12020,12128
csg_difference,oblique,17157.2847,804.2477,36,2.8648,34964,34964,22.93634,23.89860,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,0,4197.4,-0.2997,94265,2.8648,1.9894,0.597022,-0.696526,0.398015,-0.5192,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0420,1.0436,1.91189,1.83491,1.83198,896,3.4641,0.007812,8,12020,12128
csg_difference,oblique,17157.2847,804.2477,9,2.8648,34964,34964,22.85385,23.89860,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,0,4197.4,-0.2997,94265,2.8648,2.8648,0.597022,-0.696526,0.398015,-0.5192,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0457,1.0417,1.91189,1.82831,1.83542,896,3.4641,0.007812,8,12020,12128
csg_difference,grazing,33.5103,12.5664,16,5.0930,1092,1092,3.27328,20.07319,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,3,0,296,4197.4,0.6321,94289,11.4592,2.8648,0.838444,-0.209611,0.503066,1.0949,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,6.1324,4.4395,1.60586,0.26186,0.36172,896,3.4641,0.007812,8,12020,12048
csg_difference,grazing,33.5103,12.5664,4,5.0930,1092,1092,3.09029,20.07319,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,3,0,296,4197.4,0.6321,94289,20.3718,5.0930,0.838444,-0.209611,0.503066,1.0949,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,6.4956,3.3607,1.60586,0.24722,0.47784,896,3.4641,0.007812,8,12020,12048
csg_difference,grazing,33.5103,12.5664,4,20.3718,1092,1092,5.91881,20.07319,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,3,0,296,4197.4,0.6321,94289,20.3718,20.3718,0.838444,-0.209611,0.503066,1.0949,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.3914,3.3722,1.60586,0.47351,0.47620,896,3.4641,0.007812,8,12020,12048
csg_difference,grazing,33.5103,12.5664,1,20.3718,1092,1092,5.93244,20.07319,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,3,0,296,4197.4,0.6321,94289,20.3718,20.3718,0.838444,-0.209611,0.503066,1.0949,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.3836,3.3646,1.60586,0.47460,0.47728,896,3.4641,0.007812,8,12020,12048
csg_difference,grazing,2144.6606,201.0619,100,1.9894,13547,13547,9.63798,22.56459,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,87,0,1276,4197.4,0.8360,94289,2.8648,1.6114,0.838444,-0.209611,0.503066,1.4480,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.3412,1.9041,1.80517,0.77104,0.94806,896,3.4641,0.007812,8,12020,12520
csg_difference,grazing,2144.6606,201.0619,36,2.8648,13547,13547,11.79474,22.56459,12.5,true,true,false,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,87,0,1276,4197.4,0.8360,94289,2.8648,1.9894,0.838444,-0.209611,0.503066,1.4480,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,1.9131,1.9185,1.80517,0.94358,0.94092,896,3.4641,0.007812,8,12020,12520
csg_difference,grazing,2144.6606,201.0619,16,5.0930,13547,13547,17.15654,22.56459,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,87,0,1276,4197.4,0.8360,94289,5.0930,2.8648,0.838444,-0.209611,0.503066,1.4480,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.3152,1.3172,1.80517,1.37252,1.37050,896,3.4641,0.007812,8,12020,12520
csg_difference,grazing,2144.6606,201.0619,9,11.4592,13547,13547,21.41833,22.56459,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,87,0,1276,4197.4,0.8360,94289,11.4592,5.0930,0.838444,-0.209611,0.503066,1.4480,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0535,1.0554,1.80517,1.71347,1.71044,896,3.4641,0.007812,8,12020,12520
csg_difference,grazing,17157.2847,804.2477,324,1.6114,44718,44718,22.19134,25.45225,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,414,4197.4,0.4974,94289,1.9894,1.4374,0.838444,-0.209611,0.503066,0.8616,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.1469,1.0831,2.03618,1.77531,1.87998,896,3.4641,0.007812,8,12020,12608
csg_difference,grazing,17157.2847,804.2477,100,1.9894,44718,44718,23.49810,25.45225,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,414,4197.4,0.4974,94289,1.9894,1.6114,0.838444,-0.209611,0.503066,0.8616,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.0832,1.0805,2.03618,1.87985,1.88456,896,3.4641,0.007812,8,12020,12608
csg_difference,grazing,17157.2847,804.2477,36,2.8648,44718,44718,24.21374,25.45225,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,414,4197.4,0.4974,94289,2.8648,1.9894,0.838444,-0.209611,0.503066,0.8616,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0511,1.0468,2.03618,1.93710,1.94520,896,3.4641,0.007812,8,12020,12608
csg_difference,grazing,17157.2847,804.2477,9,2.8648,44718,44718,24.30135,25.45225,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,414,4197.4,0.4974,94289,2.8648,2.8648,0.838444,-0.209611,0.503066,0.8616,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0474,1.0490,2.03618,1.94411,1.94103,896,3.4641,0.007812,8,12020,12608
thin_plate,overhead,33.5103,12.5664,16,5.0930,1520,1520,1.06414,7.38244,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,22,0,723,4197.4,0.6495,65424,11.4592,2.8648,0.000000,-1.000000,0.000000,1.1250,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,6.9375,4.9600,0.59059,0.08513,0.11907,896,3.4641,0.007812,8,4088,4080
thin_plate,overhead,33.5103,12.5664,4,5.0930,1520,1520,1.06276,7.38244,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,22,0,723,4197.4,0.6495,65424,20.3718,5.0930,0.000000,-1.000000,0.000000,1.1250,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,6.9465,3.4669,0.59059,0.08502,0.17035,896,3.4641,0.007812,8,4088,4080
thin_plate,overhead,33.5103,12.5664,4,20.3718,1520,1520,2.09027,7.38244,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,22,0,723,4197.4,0.6495,65424,20.3718,20.3718,0.000000,-1.000000,0.000000,1.1250,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.5318,3.5362,0.59059,0.16722,0.16701,896,3.4641,0.007812,8,4088,4080
thin_plate,overhead,33.5103,12.5664,1,20.3718,1520,1520,2.09114,7.38244,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,22,0,723,4197.4,0.6495,65424,20.3718,20.3718,0.000000,-1.000000,0.000000,1.1250,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.5303,3.5288,0.59059,0.16729,0.16736,896,3.4641,0.007812,8,4088,4080
thin_plate,overhead,2144.6606,201.0619,100,1.9894,15786,15786,1.77290,6.33742,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,174,0,2933,4197.4,0.7900,65424,2.8648,1.6114,0.000000,-1.000000,0.000000,1.3683,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.5746,2.3233,0.50699,0.14183,0.21822,896,3.4641,0.007812,8,4088,3424
thin_plate,overhead,2144.6606,201.0619,36,2.8648,15786,15786,2.72677,6.33742,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,174,0,2933,4197.4,0.7900,65424,2.8648,1.9894,0.000000,-1.000000,0.000000,1.3683,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.3241,2.3292,0.50699,0.21814,0.21767,896,3.4641,0.007812,8,4088,3424
thin_plate,overhead,2144.6606,201.0619,16,5.0930,15786,15786,5.18042,6.33742,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,174,0,2933,4197.4,0.7900,65424,5.0930,2.8648,0.000000,-1.000000,0.000000,1.3683,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.2233,1.2122,0.50699,0.41443,0.41823,896,3.4641,0.007812,8,4088,3424
thin_plate,overhead,2144.6606,201.0619,9,11.4592,15786,15786,5.30005,6.33742,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,174,0,2933,4197.4,0.7900,65424,11.4592,5.0930,0.000000,-1.000000,0.000000,1.3683,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.1957,1.1893,0.50699,0.42400,0.42628,896,3.4641,0.007812,8,4088,3424
thin_plate,overhead,17157.2847,804.2477,324,1.6114,55464,55464,1.46576,2.64015,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,180,0,4033,4197.4,0.8250,65424,1.9894,1.4374,0.000000,-1.000000,0.000000,1.4289,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.8012,1.7626,0.21121,0.11726,0.11983,896,3.4641,0.007812,8,4088,976
thin_plate,overhead,17157.2847,804.2477,100,1.9894,55464,55464,1.50476,2.64015,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,180,0,4033,4197.4,0.8250,65424,1.9894,1.6114,0.000000,-1.000000,0.000000,1.4289,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.7545,1.7620,0.21121,0.12038,0.11987,896,3.4641,0.007812,8,4088,976
thin_plate,overhead,17157.2847,804.2477,36,2.8648,55464,55464,1.56901,2.64015,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,180,0,4033,4197.4,0.8250,65424,2.8648,1.9894,0.000000,-1.000000,0.000000,1.4289,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.6827,1.6867,0.21121,0.12552,0.12522,896,3.4641,0.007812,8,4088,976
thin_plate,overhead,17157.2847,804.2477,9,2.8648,55464,55464,1.57039,2.64015,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,180,0,4033,4197.4,0.8250,65424,2.8648,2.8648,0.000000,-1.000000,0.000000,1.4289,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.6812,1.6825,0.21121,0.12563,0.12553,896,3.4641,0.007812,8,4088,976
thin_plate,overhead,33.5103,12.5664,1,20.3718,1520,1520,2.09390,7.39382,12.5,false,true,true,buried_control,3,0.049087,2.0000,0.125000,0.1500,0.062500,22,0,723,4197.4,0.6495,65424,20.3718,20.3718,0.000000,-1.000000,0.000000,1.1250,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.5311,3.5297,0.59151,0.16751,0.16758,896,3.4641,0.007812,8,4088,4080
thin_plate,low_45,33.5103,12.5664,16,5.0930,1133,1133,1.10239,6.59019,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,5,0,348,4197.4,0.6145,46484,11.4592,2.8648,0.707107,-0.707107,0.000000,1.0644,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,5.9781,4.1233,0.52721,0.08819,0.12786,896,3.4641,0.007812,8,4088,4080
thin_plate,low_45,33.5103,12.5664,4,5.0930,1133,1133,1.10189,6.59019,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,5,0,348,4197.4,0.6145,46484,20.3718,5.0930,0.707107,-0.707107,0.000000,1.0644,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,5.9808,2.8284,0.52721,0.08815,0.18640,896,3.4641,0.007812,8,4088,4080
thin_plate,low_45,33.5103,12.5664,4,20.3718,1133,1133,2.32503,6.59019,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,5,0,348,4197.4,0.6145,46484,20.3718,20.3718,0.707107,-0.707107,0.000000,1.0644,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,2.8345,2.8351,0.52721,0.18600,0.18596,896,3.4641,0.007812,8,4088,4080
thin_plate,low_45,33.5103,12.5664,1,20.3718,1133,1133,2.32553,6.59019,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,5,0,348,4197.4,0.6145,46484,20.3718,20.3718,0.707107,-0.707107,0.000000,1.0644,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,2.8338,2.8329,0.52721,0.18604,0.18610,896,3.4641,0.007812,8,4088,4080
thin_plate,low_45,2144.6606,201.0619,100,1.9894,11199,11199,2.30415,5.64268,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,16,0,593,4197.4,0.6272,46484,2.8648,1.6114,0.707107,-0.707107,0.000000,1.0864,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.4489,1.7607,0.45141,0.18433,0.25638,896,3.4641,0.007812,8,4088,3416
thin_plate,low_45,2144.6606,201.0619,36,2.8648,11199,11199,3.20115,5.64268,12.5,true,true,false,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,16,0,593,4197.4,0.6272,46484,2.8648,1.9894,0.707107,-0.707107,0.000000,1.0864,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,1.7627,1.7582,0.45141,0.25609,0.25675,896,3.4641,0.007812,8,4088,3416
thin_plate,low_45,2144.6606,201.0619,16,5.0930,11199,11199,4.48141,5.64268,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,16,0,593,4197.4,0.6272,46484,5.0930,2.8648,0.707107,-0.707107,0.000000,1.0864,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.2591,1.2574,0.45141,0.35851,0.35900,896,3.4641,0.007812,8,4088,3416
thin_plate,low_45,2144.6606,201.0619,9,11.4592,11199,11199,4.52741,5.64268,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,16,0,593,4197.4,0.6272,46484,11.4592,5.0930,0.707107,-0.707107,0.000000,1.0864,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.2463,1.2417,0.45141,0.36219,0.36353,896,3.4641,0.007812,8,4088,3416
thin_plate,low_45,17157.2847,804.2477,324,1.6114,39292,39292,1.23689,2.37740,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,283,4197.4,0.3503,46484,1.9894,1.4374,0.707107,-0.707107,0.000000,0.6067,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.9221,1.8907,0.19019,0.09895,0.10059,896,3.4641,0.007812,8,4088,972
thin_plate,low_45,17157.2847,804.2477,100,1.9894,39292,39292,1.26926,2.37740,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,283,4197.4,0.3503,46484,1.9894,1.6114,0.707107,-0.707107,0.000000,0.6067,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.8731,1.8821,0.19019,0.10154,0.10105,896,3.4641,0.007812,8,4088,972
thin_plate,low_45,17157.2847,804.2477,36,2.8648,39292,39292,1.32501,2.37740,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,283,4197.4,0.3503,46484,2.8648,1.9894,0.707107,-0.707107,0.000000,0.6067,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.7942,1.7909,0.19019,0.10600,0.10620,896,3.4641,0.007812,8,4088,972
thin_plate,low_45,17157.2847,804.2477,9,2.8648,39292,39292,1.32601,2.37740,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,283,4197.4,0.3503,46484,2.8648,2.8648,0.707107,-0.707107,0.000000,0.6067,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.7929,1.7853,0.19019,0.10608,0.10653,896,3.4641,0.007812,8,4088,972
thin_plate,oblique,33.5103,12.5664,16,5.0930,1125,1125,1.15501,6.87045,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,0,0,348,4197.4,0.5607,45480,11.4592,2.8648,0.597022,-0.696526,0.398015,0.9712,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,5.9484,4.0605,0.54964,0.09240,0.13536,896,3.4641,0.007812,8,4088,4080
thin_plate,oblique,33.5103,12.5664,4,5.0930,1125,1125,1.15526,6.87045,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,0,0,348,4197.4,0.5607,45480,20.3718,5.0930,0.597022,-0.696526,0.398015,0.9712,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,5.9471,2.8217,0.54964,0.09242,0.19479,896,3.4641,0.007812,8,4088,4080
thin_plate,oblique,33.5103,12.5664,4,20.3718,1125,1125,2.39303,6.87045,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,0,0,348,4197.4,0.5607,45480,20.3718,20.3718,0.597022,-0.696526,0.398015,0.9712,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,2.8710,2.8724,0.54964,0.19144,0.19135,896,3.4641,0.007812,8,4088,4080
